x,y
1.0,0.6769751610160926
2.0,1.353418471302422
3.0,2.043037597157332
4.0,2.790898037402464
5.0,3.5478317488194486
6.0,4.326551564059021
7.0,5.136397086278445
8.0,5.971734428252708
9.0,6.8402698439300265
10.0,7.755995180169444
11.0,8.738056178249007
12.0,9.73263363988295
13.0,10.73220516175354
14.0,11.736752871056769
15.0,12.747817338609636
16.0,13.765501467244368
17.0,14.800951582657973
18.0,15.882121691182727
19.0,16.96495596482506
20.0,18.046190176906308
21.0,19.1364150044492
22.0,20.224040741480078
23.0,21.303871201311065
24.0,22.386322368970173
25.0,23.486994466038276
26.0,24.550077239547335
27.0,25.595993053368225
28.0,26.626901483698493
29.0,27.621655539904197
30.0,28.577659600021065
31.0,29.50373364279643
32.0,30.441695160464867
33.0,31.355072326030207
34.0,32.220284342738864
35.0,33.0593035163617
36.0,33.86852666608188
37.0,34.66227352798819
38.0,35.45432762591937
39.0,36.264733590069206
40.0,37.049030680728414
41.0,37.76404659541291
42.0,38.464927442018286
43.0,39.134331764110314
44.0,39.77544434550351
45.0,40.42431633828053
46.0,41.08403455692293
47.0,41.71482905153717
48.0,42.28940646288791
49.0,42.84816040760268
50.0,43.37787333829599
51.0,43.87732500753816
52.0,44.37296089778126
53.0,44.88942456616145
54.0,45.37875541456615
55.0,45.805907463848634
56.0,46.22021647313798
57.0,46.61178442917221
58.0,46.98941247238031
59.0,47.36478830119407
60.0,47.769477571200696
61.0,48.17110511246611
62.0,48.532640468770516
63.0,48.88918774746241
64.0,49.235472874146765
65.0,49.56296827877515
66.0,49.882884650409665
67.0,50.22830977048282
68.0,50.57280135479357
69.0,50.88767051424081
70.0,51.18074117342803
71.0,51.46516624983383
72.0,51.743777844139636
73.0,52.026940427095504
74.0,52.35083436860939
75.0,52.665338617380655
76.0,52.9411885395473
77.0,53.22024006321696
78.0,53.499290200869055
79.0,53.769816176862236
80.0,54.042042498433766
81.0,54.3457846248244
82.0,54.644175862812
83.0,54.917445212538794
84.0,55.18632656046538
85.0,55.44087605978608
86.0,55.685191142451295
87.0,55.925113557253056
88.0,56.189027429598255
89.0,56.4371105492595
90.0,56.65103558827634
91.0,56.874512474083424
92.0,57.095916477524526
93.0,57.305077808715076
94.0,57.51951695921543
95.0,57.77110025278761
96.0,58.02030456838695
97.0,58.23719451424374
98.0,58.45850274539977
99.0,58.681749411131015
100.0,58.90123284276729
101.0,59.11927852587483
102.0,59.342415035923935
103.0,59.56323936309077
104.0,59.74805475591532
105.0,59.939904029665065
106.0,60.13510398647356
107.0,60.32496413987688
108.0,60.511580499146305
109.0,60.695675044079046
110.0,60.87630477133776
111.0,61.015961195808345
112.0,61.156481491362854
113.0,61.292453831064584
114.0,61.4197668212381
115.0,61.54075688777817
116.0,61.65844124390216
117.0,61.769486172699764
118.0,61.83952010427988
119.0,61.90478547166974
120.0,61.967537453613154
121.0,62.02385883919668
122.0,62.077379486960474
123.0,62.12600136536403
124.0,62.17266815624376
125.0,62.18792278485976
126.0,62.20079145581522
127.0,62.212653501709696
128.0,62.22236327074512
129.0,62.232138962675585
130.0,62.240522770029564
131.0,62.25051776514947
132.0,62.258806842665884
133.0,62.26561162336142
134.0,62.27422517534322
135.0,62.2817609672978
136.0,62.287671422621614
137.0,62.294128888540044
138.0,62.299997806660926
139.0,62.30632185041988
140.0,62.311233972498435
141.0,62.31599708787526
142.0,62.32102090038454
143.0,62.32495020138084
144.0,62.32811323409677
145.0,62.33073203226023
146.0,62.332957302933075
147.0,62.334891822919836
148.0,62.3380252492825
149.0,62.34117173238915
150.0,62.34365230410641
151.0,62.345665500288156
152.0,62.347345662352716
153.0,62.348784025276096
154.0,62.350042849388444
