errRxPlant,errW1ds,errW3ds,errC1ds,errC3ds,errWrsi,errWrsiRealInput,errBCS1dsFluxIn,errBCS1dsFluxOut,errBCS1dsFluxOut_sol,errBCS1dsFluxOut_mucil,errOuter_R_bc_wat,errOuter_R_bc_sol,SinkLim3DS,SinkLim1DS,OutLim1DS,sumDiff1d3dCW_abs,sumDiff1d3dCW_rel,diff1d3dCurrant,diff1d3dCurrant_rel,maxDiff1d3dCW_abs,maxDiff1d3dCW_rel,maxdiff1d3dCurrant,maxdiff1d3dCurrant_rel,bulkMassErrorWater_abs,bulkMassErrorWater_rel,bulkMassErrorWater_absLim,bulkMassErrorWater_relLim,bulkMassCErrorPlant_abs,bulkMassCError1ds_abs,bulkMassCErrorPlant_rel,bulkMassCError1ds_rel,rhizoMassWError_relLim,rhizoMassCError_relLim,rhizoMassWError_rel,rhizoMassCError_rel,err,time,n_iter,n_iter2,n_iter3,solveGaveUp
nan,0.0,0.7576622515884709,0.0,0.0,83.92524843564402,522.0935956592897,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017816668840642258,0.0,0.0017816668840642258,0.0,0.0014336956026408387,0.0,0.0014336956026408387,0.0,3.372211468670883e-11,1.6526592533153247e-13,3.372211468670883e-11,1.6526592533153247e-13,0.0,0.0,nan,nan,0.0,nan,0.0,nan,nan,0.010416666666666666,0.0,0.0,1.0,0.0
nan,0.0014753193192419006,0.011804460952833324,0.0,0.0,0.0,0.0,0.0,100.0,0.0,37.52740225622935,0.0,0.0,0.0,2.0771870752261335e-14,0.0,0.0,1.7352085473820722e-05,0.0,1.7352085473820722e-05,0.0,1.6142825394638294e-05,0.0,1.6142825394638294e-05,0.0,2.940195229482207e-11,1.4409368547457643e-13,2.940195229482207e-11,1.4409368547457643e-13,0.0,0.0,nan,nan,2.0279033588561852e-14,nan,2.0279033588561852e-14,nan,nan,0.010416666666666666,1.0,0.0,1.0,0.0
nan,1.6188054906555673e-05,0.01202283666481677,0.0,0.0,0.0,0.0,0.0,1.1134223705322017,0.0,61.3013689288045,0.0,0.0,0.0,0.0,0.0,0.0,1.75559819792781e-05,0.0,1.75559819792781e-05,0.0,1.6388236840025883e-05,0.0,1.6388236840025883e-05,0.0,2.5454534530525152e-11,1.2474802371967852e-13,2.5454534530525152e-11,1.2474802371967852e-13,0.0,0.0,nan,nan,3.041867089724481e-14,nan,3.041867089724481e-14,nan,nan,0.010416666666666666,2.0,0.0,1.0,0.0
nan,1.6429788050807994e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1432721512647133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5454534530525152e-11,1.2474802371967852e-13,2.5454534530525152e-11,1.2474802371967852e-13,0.0,0.0,nan,nan,4.055806528898431e-14,nan,4.055806528898431e-14,nan,nan,0.010416666666666666,3.0,0.0,1.0,0.0
nan,0.001475090626731746,0.4877313631646396,0.0,0.0,83.85139034037188,519.248357027306,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004706854106903968,0.0,0.00047068541068950864,0.0,0.00046311617884420286,0.0,0.00046311617884420286,0.0,1.5245772797423812e-11,7.476837708270384e-14,1.5245772797423812e-11,7.476837708270384e-14,0.0,0.0,nan,nan,4.057456885272661e-14,nan,4.057456885272661e-14,nan,nan,0.020833333333333332,0.0,0.0,1.0,0.0
nan,0.00046317803097600205,0.0,0.0,0.0,0.0,0.0,0.0,47.72750135021015,0.0,0.0,0.0,0.0,0.0,1.489799263189145e-14,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5245772797423812e-11,7.476837708270384e-14,1.5245772797423812e-11,7.476837708270384e-14,0.0,0.0,nan,nan,0.0,nan,0.0,nan,nan,0.020833333333333332,1.0,0.0,1.0,0.0
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.489799263189145e-14,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5245772797423812e-11,7.476837708270384e-14,1.5245772797423812e-11,7.476837708270384e-14,0.0,0.0,nan,nan,0.0,nan,0.0,nan,nan,0.020833333333333332,2.0,0.0,1.0,0.0
